class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
1,54,2,0.002196,0.0,2,0.0,0.0,0.07017899999999999,0.002705,0.0,0.0,3.03875,0.0,1.02,1.05,0,0,0,34,0.002741,0.0,0.10272200000000001,0.0,0.0,1.18,6,127,0,9,1,2,0.0,0.0,36,0.0,73,0.002686,0.0,0.002386,1.01,1.3,8,1.44,1,0,1,0,1.03,0.0,1.01,0.015791,0.0,2,0.002338,0.0,0.0024739999999999996,6,7,0.0029,1.73,0.049010000000000005,0.00285
0,55,1,0.001132,0.0,4,0.0,0.0,0.024539,0.0,0.0,0.0,16.0268,0.0,1.01,1.01,0,1,0,11,0.001242,0.0,0.421753,0.0,0.0012029999999999999,1.01,4,55,6,7,2,2,0.0,0.0,21,1.01,25,0.001243,0.0,0.010688,1.01,1.06,6,3.06,1,0,0,1,0.0,0.0,1.01,0.038199000000000004,3.03,5,0.0018149999999999998,0.004301,0.004190999999999999,26,4,0.001643,5.16,0.05262000000000001,0.001267
0,56,0,0.001287,0.0016489999999999999,3,0.0,2.02,0.06121,0.0012259999999999999,2.02,0.001256,11.181,0.0,0.0,2.03,0,0,0,56,0.0,2.02,0.273962,0.0,0.0013050000000000002,2.06,9,208,33,26,4,5,0.0,0.0,325,2.02,123,0.001429,0.0012720000000000001,0.006553,3.03,2.77,14,4.13,10,1,10,1,2.03,0.0,5.05,0.021077000000000002,4.11,3,0.003339,0.004089,0.002801,78,24,0.0052380000000000005,4.26,0.031444,0.001342
0,57,0,0.0,0.0,1,0.0,0.0,0.00701,0.0,0.0,0.0,6.25954,0.0,0.0,0.0,0,3,0,4,0.0,0.0,0.187686,1.01,0.0012029999999999999,0.0,2,22,7,4,4,1,0.001402,0.0,6,1.01,9,0.0,0.0,0.003404,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.022801,1.01,3,0.0,0.001736,0.0,36,2,0.0,2.03,0.048477,0.0
0,58,0,0.0,0.0,2,0.0,0.0,0.003184,0.0,0.0,0.0,4.91442,0.0,0.0,0.0,0,0,0,9,0.0,0.0,0.148539,0.0,0.0,0.0,4,45,3,7,3,2,0.0,1.01,21,0.0,18,0.0,0.0,0.0066760000000000005,0.0,0.0,6,0.0,3,0,2,0,0.0,0.001015,0.0,0.018511,1.01,2,0.0,0.001736,0.0,9,4,0.0,2.04,0.042564,0.0
0,59,0,0.0,0.0,0,0.0,0.0,0.0058200000000000005,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.052586,0.0,0.0,0.0,2,29,13,8,5,1,0.0,0.0,28,0.0,14,0.0,0.0,0.0031149999999999997,0.0,0.0,3,0.0,1,0,0,0,0.0,0.0,0.0,0.008031,2.04,2,0.0,0.005123,0.0,80,7,0.0,1.04,0.024708,0.0
1,60,0,0.0,0.0,0,0.0,0.0,0.0012699999999999999,0.0,0.0,0.0,2.98549,0.0,0.0,0.0,0,0,0,10,0.0,0.0,0.089567,0.0,0.0,0.0,6,50,0,6,1,1,0.0,0.0,15,0.0,30,0.0,0.0,0.004997,1.01,0.0,7,0.0,8,0,8,0,0.0,0.0,1.01,0.01163,0.0,0,0.0015630000000000002,0.0,0.0,0,6,0.0017640000000000002,1.08,0.033976,0.0
0,61,2,0.002948,0.007774,8,0.0,2.03,0.08726,0.0017079999999999999,3.06,0.001228,15.0607,0.0,1.01,3.09,0,5,0,70,0.001809,2.04,0.40016,0.0,0.0,6.28,12,313,0,35,3,10,0.0,0.0,595,0.0,117,0.007078,0.001726,0.010756,3.03,5.7,22,6.42,15,0,13,0,1.04,0.0,5.09,0.036932,1.02,12,0.004691,0.002598,0.007098999999999999,14,16,0.01061,7.16,0.051975,0.0033590000000000004
0,62,2,0.0,0.0,0,0.0,0.0,0.003018,0.0,0.0,0.0,3.17095,0.0,0.0,0.0,0,0,0,15,0.0,0.0,0.098286,0.0,0.0,0.0,3,50,0,7,1,1,0.0,0.0,21,0.0,29,0.0,0.0,0.004997,0.0,0.0,4,0.0,2,0,2,0,0.0,0.0,0.0,0.013116999999999998,0.0,0,0.0,0.0,0.0,6,5,0.0,1.01,0.035414999999999995,0.0
0,63,3,0.0,0.0,3,0.0,0.0,0.014797999999999999,0.0,0.0,0.0,6.08326,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.178371,0.0,0.0,1.03,7,71,0,5,1,3,0.0,0.0,10,0.0,46,0.0013130000000000001,0.0,0.006456999999999999,1.04,0.0,9,2.08,0,0,0,0,0.0,0.0,1.04,0.02083,0.0,3,0.002006,0.0,0.0027670000000000004,0,2,0.0016190000000000002,2.24,0.043325999999999996,0.0
0,64,29,0.001928,0.0,6,0.0,2.14,0.16881400000000002,0.0019329999999999998,0.0,0.0027170000000000002,9.50088,0.0,1.11,2.25,0,2,0,74,0.0006799999999999999,2.08,0.276775,0.0,0.0,2.49,15,387,0,41,1,0,0.0,0.0,820,0.0,165,0.0027129999999999997,0.0018149999999999998,0.009387999999999999,2.02,10.41,15,3.96,15,0,10,0,2.16,0.0,2.02,0.031553,2.17,6,0.0030489999999999996,0.001633,0.0047810000000000005,9,12,0.002975,7.05,0.060441999999999996,0.002415
1,65,2,0.0037170000000000003,0.008619,10,0.0,0.0,0.146628,0.0033299999999999996,4.06,0.0,23.0493,0.0,4.05,4.1,0,0,0,74,0.004075,0.0,0.637645,0.0,0.0,11.42,15,241,0,8,1,12,0.0,0.0,28,0.0,142,0.021447,0.0,0.027221,6.1,4.79,26,13.09,0,0,0,1,4.07,0.0,9.15,0.06736,1.01,10,0.009715000000000001,0.0016460000000000001,0.023218,6,6,0.015433,14.78,0.13037,0.0038179999999999998
0,66,13,0.0,0.0,3,0.0,0.0,0.013350999999999998,0.0,0.0,0.0,6.3185400000000005,0.0,0.0,0.0,0,0,0,62,0.0,0.0,0.185109,0.0,0.0,0.0,8,374,0,35,1,6,0.0,0.0,595,0.0,110,0.0,0.0,0.0066760000000000005,0.0,0.0,14,0.0,11,0,11,0,0.0,0.0,0.0,0.021531,0.0,4,0.0,0.0,0.0,0,19,0.0,2.09,0.04405,0.0
1,67,11,0.009891,0.000727,25,0.0,0.0,0.37033,0.0,1.01,0.0,35.7287,0.0,5.07,6.13,0,1,2,115,0.010190000000000001,0.0,0.959499,1.01,0.0,20.77,43,440,0,22,1,3,0.0,0.0,231,0.0,258,0.02625,0.0,0.043495,13.23,8.04,46,26.05,6,0,6,4,0.0,0.0,13.24,0.096029,0.0,27,0.017899,0.0,0.031731999999999996,0,2,0.020652,33.79,0.188175,0.010806
0,68,9,0.0028829999999999997,0.000807,15,0.0,3.07,0.093952,0.001853,1.03,0.002585,15.7846,0.0,2.04,3.06,0,0,0,73,0.00187,3.07,0.405879,0.0,0.001986,4.24,31,337,2,28,5,1,0.0,0.0,378,1.01,182,0.004013,0.0027010000000000003,0.014015000000000001,3.06,4.47,32,8.46,5,1,5,1,2.02,0.0,2.03,0.034761,5.37,19,0.0037,0.01045,0.007876000000000001,73,11,0.0027949999999999997,11.55,0.045946,0.0030859999999999998
0,69,4,0.0007509999999999999,0.0,5,0.0,1.01,0.034693,0.0,0.0,0.000754,11.0213,0.0,1.01,1.01,0,0,0,42,0.000763,1.01,0.298719,0.0,0.0,4.19,17,146,0,8,1,2,0.0,0.0,28,0.0,91,0.004444,0.000366,0.00922,4.09,1.07,19,4.47,2,0,2,0,0.0,0.0,4.09,0.029079,1.01,5,0.0054329999999999995,0.0016460000000000001,0.004294,6,4,0.005396,5.69,0.045629,0.000828
0,70,0,0.0,0.0,0,0.0,0.0,5e-05,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.061715,0.0,0.0,0.0,1,12,5,4,3,1,0.0,0.0,6,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.010097,0.0,1,0.0,0.0,0.0,14,3,0.0,0.0,0.033928,0.0
0,71,0,0.0,0.0,1,0.0,0.0,0.002385,0.0,0.0,0.0,2.5349,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.061041,0.0,0.0,0.0,1,5,0,1,1,0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.003986,1.01,2,0.0,0.0016460000000000001,0.0,6,1,0.0,0.0,0.000487,0.0
0,72,3,0.000505,0.003713,5,0.0,0.0,0.022498,0.000603,4.04,0.0,14.1511,0.0,0.0,1.01,0,0,0,32,0.0,0.0,0.360466,0.0,0.0,3.07,10,102,0,7,1,4,0.0,0.0,21,0.0,69,0.002388,0.0,0.0051719999999999995,3.06,1.07,14,4.14,0,0,0,0,1.01,0.0,5.1,0.030133999999999998,1.01,5,0.003522,0.0016460000000000001,0.004777,6,4,0.005229,2.22,0.040125,0.000638
0,73,0,0.0,0.0,1,0.0,0.0,0.113067,0.0,0.0,0.0,8.70423,0.0,0.0,0.0,0,0,0,29,0.0,0.0,0.232212,0.0,0.0,0.0,0,80,0,7,1,0,0.0,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,3,0,0.0,0.0,0.0,0.02259,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.044414999999999996,0.0
1,74,20,0.00824,0.0,24,0.0,2.02,0.35218,0.0,0.0,0.0026920000000000004,18.4647,0.0,3.04,2.03,0,0,0,143,0.015798,2.02,4.43194,0.0,0.008453,13.29,38,613,7,27,2,1,0.0,0.0,351,2.02,362,0.035287,0.002518,0.038056,8.08,2.75,39,16.82,3,1,3,3,0.0,0.0,8.08,0.113534,4.06,25,0.02469,0.012184,0.040992,32,2,0.025633,15.48,0.24167199999999997,0.009202
0,75,0,0.0,0.0,1,0.0,0.0,0.0002,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.061715,0.0,0.0,0.0,3,19,0,2,1,0,0.0,0.0,1,0.0,12,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.010097,0.0,1,0.0,0.0,0.0,6,2,0.0,0.0,0.033928,0.0
0,76,0,0.000562,0.000722,0,0.0,1.09,0.0,0.00042199999999999996,1.02,0.000488,0.0,0.0,1.08,1.18,0,2,0,11,0.000617,1.09,0.0,0.0,0.0,1.44,2,29,0,2,2,1,0.0,1.01,1,0.0,16,0.000546,0.000443,0.000567,1.02,2.89,3,1.66,0,0,0,0,1.04,0.000295,1.04,0.0,1.09,0,0.000666,0.000679,0.000599,9,1,0.00078,2.34,0.0,0.000551
0,77,0,0.0,0.0,0,0.0,0.0,0.003928,0.0,0.0,0.0,3.15995,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.098123,0.0,0.0,0.0,2,7,0,2,6,0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.012803,0.0,2,0.0,0.0,0.0,20,2,0.0,0.0,0.0309,0.0
0,78,0,0.0,0.0,0,0.0,0.0,0.002561,0.0,0.0,0.0,6.415690000000001,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.16933399999999998,0.0,0.0,0.0,0,9,2,2,2,0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0.0,0.0,0.0,0.016324,0.0,0,0.0,0.0,0.0,8,1,0.0,0.0,0.034357,0.0
0,79,1,0.0,0.00243,0,1.03,1.01,0.017314,0.0,1.01,0.0019219999999999999,5.02919,0.001215,0.0,0.0,0,0,0,7,0.0,1.02,0.15773900000000002,0.0,0.002859,1.01,3,34,1,7,2,1,0.0,1.01,21,1.01,19,0.0021609999999999997,0.001995,0.002222,0.0,0.0,4,0.0,2,0,2,0,0.0,0.0023,1.01,0.02102,1.04,1,0.0,0.002598,0.0,4,5,0.002537,1.01,0.05218300000000001,0.0
0,80,8,0.013786000000000001,0.0,13,0.0,7.07,0.16008,0.0022670000000000004,0.0,0.01013,32.4055,0.0,8.15,11.18,0,0,0,47,0.011482,7.07,0.8777229999999999,0.0,0.004845,16.67,16,166,1,17,4,1,0.0,0.0,136,2.02,91,0.029262,0.009112,0.023277000000000003,11.14,13.5,17,16.33,4,0,4,2,3.03,0.0,11.14,0.090603,6.1,20,0.018977,0.008387,0.026246,39,5,0.025294999999999998,19.44,0.15244100000000002,0.015431
0,81,0,0.00441,0.006368,4,0.0,0.0,0.014597999999999998,0.004757,3.05,0.0,5.81133,0.0,0.0,2.02,0,0,0,33,0.0,0.0,0.17876199999999998,0.0,0.0,3.08,2,97,0,8,1,17,0.0,0.0,28,0.0,40,0.005744,0.0,0.010166,0.0,2.13,19,3.11,0,0,0,1,2.02,0.0,3.05,0.023117,0.0,4,0.0,0.0,0.005526,6,8,0.007798,4.35,0.057388,0.0048259999999999996
0,82,21,0.004609,0.0,10,0.0,1.07,0.1664,0.0035590000000000005,0.0,0.001431,11.6025,0.0,2.13,3.2,0,0,0,126,0.003055,1.07,0.32166300000000003,0.0,0.001986,5.75,35,624,2,40,5,2,0.0,0.0,780,1.01,266,0.0066,0.001351,0.011496,3.06,8.9,36,7.13,18,0,18,0,2.03,0.0,3.06,0.032952999999999996,5.37,14,0.005404,0.01045,0.00975,74,9,0.005045,9.53,0.054952,0.005037
0,83,16,0.004072,0.0,8,0.0,0.0,0.104276,0.002434,0.0,0.0,19.4569,0.0,3.05,3.12,0,0,0,113,0.00389,0.0,0.560133,0.0,0.001986,4.47,26,501,2,35,5,1,0.0,0.0,595,1.01,207,0.005686,0.0,0.0235,3.03,6.42,27,5.58,3,0,3,0,1.04,0.0,3.03,0.066241,5.37,13,0.005444,0.01045,0.007215999999999999,72,10,0.005449,11.32,0.15028699999999998,0.004543999999999999
1,84,10,0.003904,0.005917,5,0.0,1.01,0.172599,0.0,1.01,0.0017989999999999998,14.1924,0.0,3.05,3.06,0,0,0,50,0.003542,1.01,0.423048,0.0,0.001986,5.43,14,280,0,16,1,1,0.0,0.0,120,1.08,132,0.007711,0.0016489999999999999,0.011714,3.09,3.95,14,6.85,13,0,13,1,0.0,0.0,4.09,0.057151,1.01,6,0.003853,0.0016460000000000001,0.008618,6,3,0.011156999999999999,7.85,0.141875,0.004248
0,85,2,0.0,0.0,1,0.0,0.0,0.039411,0.0,0.0,0.0,5.87009,0.0,0.0,0.0,0,0,0,34,0.0,0.0,0.17844100000000002,0.0,0.0,0.0,15,211,13,17,5,1,0.0,0.0,136,0.0,94,0.0,0.0,0.0031149999999999997,0.0,0.0,16,0.0,6,0,6,0,0.0,0.0,0.0,0.022223,2.04,4,0.0,0.005123,0.0,80,11,0.0,1.15,0.049263,0.0
1,86,0,0.0,0.0,143,94.18,94.18,0.575244,0.0,0.0,0.0,58.1518,0.103737,0.0,0.0,2168,0,0,0,0.0,0.0,5.64663,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.173397,0.0,0.0,0.0,0,0.0,2169,0,1,7,0.0,0.0,0.0,0.287622,0.0,232,0.0,0.0,0.0,0,0,0.0,0.0,0.595488,0.0
0,87,2,0.0,0.002187,0,0.0,0.0,0.0005740000000000001,0.0,1.02,0.0,1.76682,0.0,0.0,0.0,0,0,0,13,0.0,0.0,0.061715,0.0,0.0,0.0,1,52,0,5,1,3,0.0,0.0,10,0.0,17,0.0,0.0,0.004997,0.0,0.0,4,0.0,1,0,1,0,0.0,0.0,1.02,0.010097,0.0,1,0.0,0.0,0.0,0,3,0.002721,1.01,0.033928,0.0
0,88,0,0.000603,0.0,1,0.0,0.0,0.015483000000000002,0.0,0.0,0.0,12.2006,0.0,1.01,1.01,0,0,0,19,0.000753,0.0,0.300266,0.0,0.0,3.09,6,37,4,3,3,1,0.0,0.0,3,0.0,19,0.002274,0.0,0.0062770000000000005,1.04,1.03,7,1.1,0,0,0,0,0.0,0.0,1.04,0.023327,3.03,1,0.000825,0.003206,0.000723,21,1,0.0009199999999999999,3.15,0.034588,0.000661
0,89,2,0.0,0.0,1,0.0,0.0,0.002156,0.0,0.0,0.0,3.20019,0.0,0.0,0.0,0,0,0,9,0.0,0.0,0.10126399999999999,0.0,0.0,0.0,2,23,0,4,1,2,0.0,0.0,6,0.0,12,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0,1,0,0.0,0.0,0.0,0.013919999999999998,0.0,1,0.0,0.0,0.0,0,2,0.0,0.0,0.03766,0.0
0,90,9,0.0,0.0,4,0.0,1.07,0.028944,0.0,0.0,0.0023539999999999998,10.3932,0.0,0.0,0.0,0,0,0,60,0.0,1.07,0.30080300000000004,0.0,0.00199,2.09,10,172,5,11,2,1,0.0,0.0,55,2.03,106,0.003999,0.002689,0.00948,0.0,0.0,11,1.12,9,0,7,0,0.0,0.0,0.0,0.034114,3.08,5,0.0,0.004021,0.0024739999999999996,50,2,0.0,4.38,0.068497,0.0
0,91,2,0.0,0.0,0,0.0,0.0,0.001721,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,25,0.0,0.0,0.061715,0.0,0.0,0.0,3,81,0,11,1,6,0.0,0.0,55,0.0,42,0.0,0.0,0.004997,0.0,0.0,8,0.0,8,0,1,0,0.0,0.0,0.0,0.010097,0.0,0,0.0,0.0,0.0,6,9,0.0,1.02,0.033928,0.0
0,92,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,17,5,4,2,1,0.0,0.0,6,0.0,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,12,3,0.0,0.0,0.0,0.0
0,93,2,0.0,0.0,0,0.0,0.0,0.016594,0.0,0.0,0.0,3.76631,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.107617,0.0,0.0014060000000000001,0.0,8,51,14,6,3,1,0.0,0.0,15,1.03,35,0.0,0.0,0.0,0.0,0.0,9,0.0,2,0,2,0,0.0,0.0,0.0,0.012662,1.01,0,0.0,0.002519,0.0,17,4,0.0,0.0,0.03402,0.0
0,94,0,0.001033,0.002907,5,0.0,0.0,0.017182,0.000909,2.03,0.0,5.772530000000001,0.0,0.0,1.01,0,0,0,5,0.0,0.0,0.161748,0.0,0.0,2.08,7,37,0,2,1,6,0.0,0.0,1,0.0,17,0.002141,0.0,0.003147,2.02,1.02,13,3.09,0,0,0,0,1.01,0.0,3.05,0.017223,0.0,5,0.0025859999999999998,0.0,0.003192,6,2,0.004257,3.46,0.033326,0.0010949999999999998
0,95,1,0.0,0.000986,7,0.0,0.0,0.0146,0.0,1.01,0.0,14.5709,0.0,0.0,0.0,0,2,0,14,0.0,0.0,0.42749,0.0,0.0,2.03,5,66,0,3,1,0,0.0,0.0,3,0.0,25,0.003214,0.0,0.010085,3.03,0.0,5,4.08,0,0,0,4,0.0,0.0,4.04,0.049961,0.0,8,0.00427,0.0,0.006222,0,2,0.00647,4.16,0.10094500000000001,0.0
1,96,1,0.004994,0.0,4,0.0,1.01,0.02465,0.002932,0.0,0.0019219999999999999,14.7404,0.0,1.01,3.04,0,0,0,33,0.00236,1.01,0.393407,0.0,0.0,5.09,12,116,1,22,3,0,0.0,0.0,231,0.0,61,0.0076230000000000004,0.001995,0.012611,0.0,3.79,12,5.16,1,0,1,0,2.02,0.0,0.0,0.037034,12.22,5,0.0,0.0179,0.007609,72,8,0.0,6.25,0.05630399999999999,0.005409000000000001
0,97,0,0.0,0.0,1,0.0,0.0,0.012925,0.0,0.0,0.0,5.82803,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.203738,0.0,0.0,0.0,3,38,0,2,1,1,0.0,0.0,1,0.0,15,0.0,0.0,0.006958,0.0,0.0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.033997,0.0,2,0.0,0.0,0.0,7,2,0.0,2.09,0.11160899999999999,0.0
0,98,0,0.0047,0.010388,3,0.0,4.04,0.026477999999999998,0.004217,9.17,0.006046,12.177999999999999,0.0,0.0,4.08,0,2,0,28,0.0,4.04,0.316429,0.0,0.0,4.08,0,84,0,28,1,10,0.0,0.0,378,0.0,28,0.005492,0.004611,0.005497999999999999,0.0,5.88,10,4.08,14,0,14,0,4.08,0.0,9.17,0.029039,3.03,4,0.0,0.002945,0.005649,16,28,0.011331,4.24,0.054665,0.005302
0,99,0,0.0,0.0,0,0.0,0.0,0.000499,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.052586,0.0,0.0,0.0,2,10,0,3,6,0,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.008031,0.0,2,0.0,0.0,0.0,20,3,0.0,0.0,0.024708,0.0
0,100,0,0.0,0.0,1,0.0,0.0,0.00015,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.061715,0.0,0.0,0.0,0,30,0,2,2,0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.010097,2.02,1,0.0,0.003392,0.0,7,1,0.0,0.0,0.033928,0.0
0,101,2,0.008192,0.000731,6,0.0,0.0,0.039654,0.0,1.01,0.0,11.8849,0.0,0.0,1.01,0,0,0,12,0.0,0.0,0.327927,0.0,0.0,1.01,2,82,0,11,1,0,0.0,0.0,55,0.0,27,0.008289,0.0,0.008872,0.0,1.1,2,2.03,8,0,8,1,0.0,0.0,1.01,0.038,0.0,6,0.0,0.0,0.008426000000000001,0,5,0.000697,1.04,0.100611,0.008870000000000001
0,102,6,0.002535,0.0,3,0.0,1.06,0.109524,0.0020329999999999997,0.0,0.0008349999999999999,16.789,0.0,1.01,2.02,0,0,0,40,0.000665,1.06,0.434841,0.0,0.001986,2.05,17,202,2,16,5,1,0.0,0.0,120,1.01,100,0.002729,0.000904,0.009101,4.05,2.29,18,4.14,9,0,9,0,1.01,0.0,4.05,0.037666000000000005,5.37,4,0.006357,0.01045,0.0051140000000000005,72,8,0.005779,4.23,0.048534,0.0028190000000000003
0,103,0,0.0,0.0,0,0.0,0.0,0.000324,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.061715,0.0,0.0,0.0,2,17,0,2,1,1,0.0,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.010097,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.033928,0.0
0,104,20,0.004536,0.004231,7,0.0,6.23,0.303933,0.003214,4.12,0.003973,22.6033,0.0,4.16,4.22,0,0,0,68,0.004533,5.21,0.566813,0.0,0.001986,9.64,22,374,0,28,3,1,0.0,0.0,378,1.01,199,0.010071,0.004369,0.015015,6.18,7.63,23,11.85,17,0,15,0,3.07,0.0,9.3,0.044885,3.04,9,0.007705,0.005131,0.010161,21,8,0.010872,13.01,0.049364,0.004973
0,105,10,0.016143,0.047092,16,0.0,5.05,0.169126,0.01157,32.71,0.004857,29.2299,0.0,3.04,14.26,0,2,0,167,0.0038369999999999997,5.05,0.7696529999999999,6.07,0.0,19.5,26,624,0,75,1,133,0.00788,0.0,2775,0.0,315,0.025097,0.004388,0.031188999999999998,9.1,30.81,151,19.98,10,1,9,2,11.12,0.0,35.76,0.06966499999999999,0.0,24,0.009353,0.0,0.022340000000000002,4,39,0.053028,24.59,0.095919,0.017963999999999997
0,106,0,0.0,0.0,0,0.0,0.0,0.022374,0.0,0.0,0.0,5.82803,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.203738,0.0,0.0,0.0,2,27,0,2,1,1,0.0,0.0,1,0.0,10,0.0,0.0,0.006958,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.033997,0.0,1,0.0,0.0,0.0,7,2,0.0,2.05,0.11160899999999999,0.0
0,107,0,0.0,0.008959,0,0.0,0.0,0.004124,0.0,5.07,0.0,6.415690000000001,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.16933399999999998,0.0,0.0,0.0,1,8,0,2,1,11,0.0,0.0,1,0.0,6,0.0,0.0,0.004997,0.0,0.0,12,0.0,0,0,0,0,0.0,0.0,5.07,0.016324,1.01,0,0.0,0.0016460000000000001,0.0,6,2,0.009409,1.08,0.034357,0.0
0,108,0,0.001779,0.0,1,0.0,1.01,0.006953,0.0,0.0,0.000775,7.344289999999999,0.0,0.0,2.02,0,0,0,10,0.0,1.01,0.203375,0.0,0.0,2.04,5,27,0,6,1,1,0.0,0.0,15,0.0,16,0.001995,0.0005650000000000001,0.001954,3.03,2.09,6,2.05,1,0,1,0,0.0,0.0,3.03,0.021266,0.0,2,0.0035960000000000002,0.0,0.002,0,2,0.0038380000000000003,2.08,0.041726,0.0017510000000000002
0,109,2,0.0,0.0,1,0.0,0.0,0.027620999999999996,0.0,0.0,0.0,5.02919,0.0,0.0,0.0,0,0,0,9,0.0,0.0,0.15773900000000002,0.0,0.0,0.0,4,53,0,5,1,1,0.0,0.0,10,0.0,22,0.0,0.0,0.002222,0.0,0.0,5,0.0,2,0,2,0,0.0,0.0,0.0,0.02102,0.0,2,0.0,0.0,0.0,0,1,0.0,1.01,0.05218300000000001,0.0
0,110,0,0.002076,0.001037,6,0.0,1.01,0.082586,0.001652,1.01,0.0011480000000000001,7.5328800000000005,0.0,2.02,3.08,0,9,0,5,0.0012109999999999998,2.02,0.199282,5.07,0.0,3.41,1,21,0,6,1,1,0.0031219999999999998,0.0,15,0.0,11,0.002299,0.00043799999999999997,0.003479,3.15,3.4,2,3.77,5,0,0,0,2.03,0.0,3.16,0.018837,1.01,7,0.002472,0.0016460000000000001,0.002248,6,5,0.002915,5.73,0.034895999999999996,0.002258
0,111,9,0.0,0.0,1,0.0,1.07,0.008912999999999999,0.0,0.0,0.0008349999999999999,8.78554,0.0,0.0,0.0,0,4,0,40,0.0,1.07,0.223539,0.0,0.0,0.0,2,139,0,22,1,4,0.0,0.0,231,0.0,66,0.0,0.000904,0.004997,1.01,0.0,6,1.05,7,0,7,0,0.0,0.0,1.01,0.01934,1.01,1,0.000877,0.0016460000000000001,0.000805,16,11,0.0005690000000000001,1.06,0.034545,0.0
