,Defective,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_DENSITY,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,PERCENT_COMMENTS
85,1,3,5,0,0,3,3,1,8,13.44,8.33,933.33,0.04,28,0.12,51.85,112.0,10,18,6,10,13,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
86,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,2,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
87,0,2,9,1,0,5,5,1,36,35.3,17.0,10202.14,0.2,117,0.06,566.79,600.13,51,66,21,14,43,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
88,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,2,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
89,0,0,1,0,0,1,1,1,6,23.22,0.5,5.8,0.0,5,2.0,0.32,11.61,4,1,4,1,8,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
90,0,0,1,0,0,1,1,1,6,23.22,0.5,5.8,0.0,5,2.0,0.32,11.61,4,1,4,1,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
91,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
92,0,0,1,0,0,1,1,1,2,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,5,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
93,0,1,1,0,0,1,1,1,5,14.4,2.5,90.0,0.01,12,0.4,5.0,36.0,5,7,4,4,7,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
94,0,0,1,0,0,1,1,1,2,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
95,1,0,1,0,0,1,1,1,5,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,5,8,5,7,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
96,0,3,1,0,0,1,1,1,8,20.76,3.33,230.63,0.02,20,0.3,12.81,69.19,8,12,6,5,13,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
97,1,1,3,0,0,2,2,1,13,35.32,5.43,1040.96,0.06,43,0.18,57.83,191.76,19,24,14,8,16,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
98,0,0,1,0,0,1,1,1,7,31.02,0.5,7.75,0.01,6,2.0,0.43,15.51,5,1,5,1,11,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
99,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
100,0,0,1,0,0,1,1,1,0,13.93,1.0,13.93,0.0,6,1.0,0.77,13.93,3,3,3,2,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
101,0,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
102,0,5,3,0,1,2,2,1,31,70.66,11.6,9507.73,0.27,152,0.09,528.21,819.63,58,94,30,12,39,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
103,1,15,12,0,4,7,6,3,71,50.21,29.86,44757.43,0.5,257,0.03,2486.52,1499.05,95,162,35,22,93,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
104,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
105,1,2,1,0,0,1,1,1,15,69.59,3.14,687.42,0.07,46,0.32,38.19,218.72,22,24,21,6,23,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
106,0,0,1,0,0,1,1,1,0,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
107,0,3,1,0,0,1,1,1,8,20.76,3.33,230.63,0.02,20,0.3,12.81,69.19,8,12,6,5,13,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
108,1,1,1,0,0,1,1,1,18,64.87,4.74,1454.65,0.1,67,0.21,80.81,307.19,23,44,17,7,23,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
109,0,0,1,0,0,1,1,1,1,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
110,0,0,1,0,0,1,1,1,1,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,2,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
111,0,2,1,0,0,1,1,1,7,15.78,4.0,252.47,0.02,19,0.25,14.03,63.12,8,11,5,5,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
112,0,0,1,0,0,1,1,1,16,58.94,4.38,1128.06,0.09,57,0.23,62.67,257.83,20,37,16,7,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
113,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
114,0,3,1,0,0,1,1,1,9,20.76,3.33,230.63,0.02,20,0.3,12.81,69.19,8,12,6,5,14,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
115,1,1,1,0,0,1,1,1,18,25.75,3.33,286.12,0.03,21,0.3,15.9,85.84,16,5,12,5,30,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
116,0,0,1,0,0,1,1,1,11,16.84,2.0,67.38,0.01,12,0.5,3.74,33.69,10,2,5,2,13,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
117,1,1,10,0,1,6,6,3,71,165.42,10.89,19613.39,0.6,298,0.09,1089.63,1801.23,98,200,54,12,78,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
118,1,1,12,0,1,7,7,3,78,154.03,12.29,23269.16,0.63,311,0.08,1292.73,1893.2,104,207,55,13,84,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
119,0,0,1,0,0,1,1,1,12,26.22,1.57,64.76,0.01,13,0.64,3.6,41.21,11,2,7,2,15,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
120,1,0,1,0,0,1,1,1,28,2.77,39.0,4212.0,0.04,54,0.03,234.0,108.0,26,28,1,3,30,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
121,0,1,1,0,0,1,1,1,14,22.2,2.67,157.89,0.02,16,0.38,8.77,59.21,12,4,9,4,24,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
122,1,3,5,0,0,3,3,1,30,40.76,13.0,6889.27,0.18,108,0.08,382.74,529.94,39,69,18,12,35,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
123,0,2,5,0,0,3,3,3,15,24.39,9.27,2097.29,0.08,50,0.11,116.52,226.18,17,33,11,12,19,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
124,0,2,1,0,0,1,1,1,13,35.36,5.5,1069.68,0.06,45,0.18,59.43,194.49,11,34,10,10,17,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
125,0,7,17,0,4,9,9,8,50,58.5,18.57,20176.5,0.36,199,0.05,1120.92,1086.43,65,134,28,16,63,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
126,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
127,1,3,7,0,0,4,4,1,20,17.26,13.5,3145.3,0.08,57,0.07,174.74,232.99,24,33,8,9,25,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
128,0,1,1,0,0,1,1,1,4,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
129,0,1,1,0,0,1,1,1,4,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
130,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
131,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
132,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
133,0,1,1,0,0,1,1,1,4,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
134,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
135,1,1,13,0,0,7,3,7,14,25.13,9.58,2307.76,0.08,54,0.1,128.21,240.81,23,31,12,10,20,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
136,0,0,1,0,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,6,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
137,0,1,1,0,0,1,1,1,4,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,10,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
138,0,4,16,0,5,9,9,1,73,52.56,22.65,26954.95,0.4,212,0.04,1497.5,1190.32,78,134,31,18,87,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
139,0,2,10,0,2,6,6,1,45,27.12,24.59,16398.39,0.22,129,0.04,911.02,666.92,44,85,17,19,51,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
140,0,7,27,0,5,14,9,10,74,36.77,34.83,44593.23,0.43,239,0.03,2477.4,1280.45,89,150,23,18,88,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
141,0,4,11,0,3,6,6,1,48,39.07,21.88,18709.51,0.29,176,0.05,1039.42,855.0,62,114,17,12,59,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
142,1,6,27,0,26,14,14,1,85,52.25,30.72,49320.73,0.54,289,0.03,2740.04,1605.28,99,190,29,18,119,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
143,1,6,15,0,6,8,8,5,85,51.86,30.88,49456.13,0.53,277,0.03,2747.56,1601.44,100,177,34,21,99,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
144,1,15,89,0,9,45,45,7,262,116.45,44.9,234743.54,1.74,794,0.02,13041.31,5228.46,285,509,73,23,288,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
145,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
146,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
147,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
148,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
149,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
150,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
151,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
152,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
153,0,1,12,0,0,7,7,3,52,43.01,15.6,10466.11,0.22,133,0.06,581.45,670.9,48,85,20,13,56,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
154,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
155,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
156,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
157,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
158,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
159,1,3,5,1,1,3,3,1,18,24.99,7.65,1462.35,0.06,45,0.13,81.24,191.16,17,28,10,9,25,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
160,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
161,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
162,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
163,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
164,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
165,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
166,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
167,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
168,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
169,0,0,1,0,0,1,1,1,6,16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,7,13,6,8,9,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
170,0,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
171,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
172,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
173,0,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,1.24719,5.02329,0.5449,2.27009,1.39409,0.87192,8.99493,0.04724,0.31619,1.04251,0.49473,0.80119,1.3766,2.57063,8.38851,0.3531,17.57138,10.1964
